date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:31:50	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2262d21564-286ac%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
13:31:50	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d21564-6c7db%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
13:31:51	442864/442864	---M--	200	added ('OK')	font/woff	etag:%2262d2165d-6c1f0%22	https://auralighting.vn/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://auralighting.vn/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=2.6.2)
13:31:51	210192/210192	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262d21564-33510%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.15.0	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.eot	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
13:31:51	113372/113372	---M--	200	added ('OK')	font/woff	etag:%2262d21564-1badc%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.15.0	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
13:31:51	210032/210032	---M--	200	added ('OK')	application/octet-stream	etag:%2262d21564-33470%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.15.0	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.ttf	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
13:31:52	316720/316720	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d21564-4d530%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.15.0	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.svg	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
13:31:52	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262d21564-20cca%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:52	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262d21564-20cca%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:52	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2262d21564-12bdc%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:53	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2262d21564-15fcc%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:53	134040/134040	---M--	200	added ('OK')	application/octet-stream	etag:%2262d21564-20b98%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:53	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d21564-b6819%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:53	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262d21564-84f2%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:53	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262d21564-84f2%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:54	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2262d21564-33dc%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:54	16276/16276	---M--	200	added ('OK')	font/woff	etag:%2262d21564-3f94%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:54	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%2262d21564-83c8%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:54	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d21564-2354a%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:54	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262d21564-31916%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:55	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262d21564-31916%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:55	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2262d21564-13174%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:55	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2262d21564-18d14%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:55	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%2262d21564-317f8%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:56	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d21564-e05cf%22	https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://auralighting.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.6.7)
13:31:56	201/201	---M--	200	added ('OK')	image/png	etag:%2262d2165d-c9%22	https://auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.6.2)
13:31:56	160/160	---M--	200	added ('OK')	image/png	etag:%2262d2165d-a0%22	https://auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.6.2)
13:31:56	158/158	---M--	200	added ('OK')	image/png	etag:%2262d2165d-9e%22	https://auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.6.2)
13:31:56	148/148	---M--	200	added ('OK')	image/png	etag:%2262d2165d-94%22	https://auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.6.2)
13:31:57	257/257	---M--	200	added ('OK')	image/svg+xml	etag:%2262d2165d-101%22	https://auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://auralighting.vn/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.6.2)
13:31:57	22233/22233	---MCZ	200	added ('OK')	text/css	etag:W/%2262d61480-56d9%22	https://auralighting.vn/wp-content/uploads/elementor/css/post-2451.css?ver=1658197120	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/css/post-2451475b.css	(from https://auralighting.vn/products/)
13:31:58	131673/131673	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2006:31:59%20GMT	https://auralighting.vn/about/	C:/My%20Web%20Sites/test/auralighting.vn/about/index.html	(from https://auralighting.vn/)
13:31:58	32625/32625	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2006:31:59%20GMT	https://auralighting.vn/wp-json/wp/v2/pages/2451	C:/My%20Web%20Sites/test/auralighting.vn/wp-json/wp/v2/pages/2451.json	(from https://auralighting.vn/products/)
13:31:58	2464/2464	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2006:31:59%20GMT	https://auralighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fauralighting.vn%2Fproducts%2F	C:/My%20Web%20Sites/test/auralighting.vn/wp-json/oembed/1.0/embed5409.json	(from https://auralighting.vn/products/)
13:31:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2006:31:59%20GMT	https://auralighting.vn/?p=2451	C:/My%20Web%20Sites/test/auralighting.vn/index76d2.html	(from https://auralighting.vn/products/)
13:31:59	2545/2545	---MCZ	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2006:32:00%20GMT	https://auralighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fauralighting.vn%2Fproducts%2F&format=xml	C:/My%20Web%20Sites/test/auralighting.vn/wp-json/oembed/1.0/embed9ea9	(from https://auralighting.vn/products/)
13:31:59	10182/10182	---M--	200	added ('OK')	image/jpeg	etag:%2262cf8486-27c6%22	https://auralighting.vn/wp-content/uploads/2022/07/2203-lamps-arkoslight-1024x576.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/2022/07/2203-lamps-arkoslight-1024x576.jpg	(from https://auralighting.vn/products/)
13:31:59	25058/25058	---M--	200	added ('OK')	image/jpeg	etag:%2262cf848a-61e2%22	https://auralighting.vn/wp-content/uploads/2022/07/2203-tracklights-arkoslight-1024x576.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/2022/07/2203-tracklights-arkoslight-1024x576.jpg	(from https://auralighting.vn/products/)
13:31:59	22005/22005	---M--	200	added ('OK')	image/jpeg	etag:%2262cf8489-55f5%22	https://auralighting.vn/wp-content/uploads/2022/07/2203-surface-arkoslight-1024x576.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/2022/07/2203-surface-arkoslight-1024x576.jpg	(from https://auralighting.vn/products/)
13:31:59	101809/101809	---M--	200	added ('OK')	image/jpeg	etag:%22625e71e6-18db1%22	https://auralighting.vn/wp-content/uploads/2022/04/post_gal_0029_r1-1024x576.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/2022/04/post_gal_0029_r1-1024x576.jpg	(from https://auralighting.vn/products/)
13:32:00	22485/22485	---MCZ	200	added ('OK')	text/css	etag:W/%2261a97c03-57d5%22	https://auralighting.vn/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.7.1.2	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min2739.css	(from https://auralighting.vn/projects/)
13:32:00	47125/47125	---MCZ	200	added ('OK')	text/css	etag:W/%2264a3dcaa-b815%22	https://auralighting.vn/wp-content/uploads/elementor/css/post-159.css?ver=1688460458	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/css/post-159a59b.css	(from https://auralighting.vn/projects/)
13:32:00	135217/135217	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2006:32:01%20GMT	https://auralighting.vn/virgo/	C:/My%20Web%20Sites/test/auralighting.vn/virgo/index.html	(from https://auralighting.vn/products/)
13:32:00	40480/40480	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2006:32:02%20GMT	https://auralighting.vn/wp-json/wp/v2/pages/159	C:/My%20Web%20Sites/test/auralighting.vn/wp-json/wp/v2/pages/159.json	(from https://auralighting.vn/projects/)
13:32:01	2470/2470	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2006:32:02%20GMT	https://auralighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fauralighting.vn%2Fprojects%2F	C:/My%20Web%20Sites/test/auralighting.vn/wp-json/oembed/1.0/embed6cea.json	(from https://auralighting.vn/projects/)
13:32:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2006:32:02%20GMT	https://auralighting.vn/?p=159	C:/My%20Web%20Sites/test/auralighting.vn/indexb950.html	(from https://auralighting.vn/projects/)
13:32:01	2539/2539	---MCZ	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2006:32:02%20GMT	https://auralighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fauralighting.vn%2Fprojects%2F&format=xml	C:/My%20Web%20Sites/test/auralighting.vn/wp-json/oembed/1.0/embed9dc1	(from https://auralighting.vn/projects/)
13:32:01	30931/30931	---M--	200	added ('OK')	image/jpeg	etag:%2262399227-78d3%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/ADD_2763-Edit-scaled-pm8g07v27h6pqj26sxx75o8mt5u5ll2wcyxs71vacs.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/ADD_2763-Edit-scaled-pm8g07v27h6pqj26sxx75o8mt5u5ll2wcyxs71vacs.jpg	(from https://auralighting.vn/projects/)
13:32:01	31211/31211	---M--	200	added ('OK')	image/jpeg	etag:%226285c292-79eb%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/276086898_2207295936086308_1635201204922470505_n-pp11f2p6c926so48kgn4l1i5h8h9v4ce0ss26np7vw.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/276086898_2207295936086308_1635201204922470505_n-pp11f2p6c926so48kgn4l1i5h8h9v4ce0ss26np7vw.jpg	(from https://auralighting.vn/projects/)
13:32:01	26751/26751	---M--	200	added ('OK')	image/jpeg	etag:%22631aff1c-687f%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/278678807_3087375544859124_7366647500996876582_n-pre9x1ssvsni1u4iuzk3uc5qsnqzgolvom0xxap4x8.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/278678807_3087375544859124_7366647500996876582_n-pre9x1ssvsni1u4iuzk3uc5qsnqzgolvom0xxap4x8.jpg	(from https://auralighting.vn/projects/)
13:32:02	28735/28735	---M--	200	added ('OK')	image/jpeg	etag:%2262e9db00-703f%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/289603466_5936903899657651_2146922576469023619_n-psp6teh7ofr1q67zi9vpdkwk2qjwapshmexe81ere4.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/289603466_5936903899657651_2146922576469023619_n-psp6teh7ofr1q67zi9vpdkwk2qjwapshmexe81ere4.jpg	(from https://auralighting.vn/projects/)
13:32:02	34037/34037	---M--	200	added ('OK')	image/jpeg	etag:%22631b037e-84f5%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/z3651968080835_7a3e81f7a71bcc8d6698325978479b3a-scaled-pui3o9265f2dr3a1skg4igoctc0pc7jvznr0uhowfg.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/z3651968080835_7a3e81f7a71bcc8d6698325978479b3a-scaled-pui3o9265f2dr3a1skg4igoctc0pc7jvznr0uhowfg.jpg	(from https://auralighting.vn/projects/)
13:32:02	34569/34569	---M--	200	added ('OK')	image/jpeg	etag:%22636382e1-8709%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/298218729_1820312781646459_2134578548918674249_n-px5tif07fce1y3hqyfmxpc3npyjmlb3xmyy4399wrw.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/298218729_1820312781646459_2134578548918674249_n-px5tif07fce1y3hqyfmxpc3npyjmlb3xmyy4399wrw.jpg	(from https://auralighting.vn/projects/)
13:32:02	18617/18617	---M--	200	added ('OK')	image/jpeg	etag:%2264a3d8c1-48b9%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/356883060_575888034709409_8872411040292393777_n-q8wrt96tvc36vtmkex5lre2gwojrsa285x91mihs8c.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/356883060_575888034709409_8872411040292393777_n-q8wrt96tvc36vtmkex5lre2gwojrsa285x91mihs8c.jpg	(from https://auralighting.vn/projects/)
13:32:03	27887/27887	---M--	200	added ('OK')	image/jpeg	etag:%22633fdc80-6cef%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/309106766_203677222001336_2440822020331291645_n-pvuqym5ddms9c6x2b7echfl5piinpq8ue6q8cg7x2k.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/309106766_203677222001336_2440822020331291645_n-pvuqym5ddms9c6x2b7echfl5piinpq8ue6q8cg7x2k.jpg	(from https://auralighting.vn/projects/)
13:32:03	38567/38567	---M--	200	added ('OK')	image/jpeg	etag:%22623a98ad-96a7%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/z3188837311696_f2c19f17684b61b6260abbb1b0e92f53-plzdgm9mwanmvgq490pcvnorz1oy8f5wg5isli0iek.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/z3188837311696_f2c19f17684b61b6260abbb1b0e92f53-plzdgm9mwanmvgq490pcvnorz1oy8f5wg5isli0iek.jpg	(from https://auralighting.vn/projects/)
13:32:03	29881/29881	---M--	200	added ('OK')	image/jpeg	etag:%2262b3ee9f-74b9%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/288717432_570125138034036_1576464342403807281_n-pqq02alypdzl13q0w9mxicf84ty7d2j2u89xukwp4c.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/288717432_570125138034036_1576464342403807281_n-pqq02alypdzl13q0w9mxicf84ty7d2j2u89xukwp4c.jpg	(from https://auralighting.vn/projects/)
13:32:03	47717/47717	---M--	200	added ('OK')	image/jpeg	etag:%22623ac595-ba65%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/z3223946359186_8c96456d9369fa35a53004356216a476-1-pma0tfyyr2y1ly994i2rz2fya76kwnhdvw8mwfe5nw.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/z3223946359186_8c96456d9369fa35a53004356216a476-1-pma0tfyyr2y1ly994i2rz2fya76kwnhdvw8mwfe5nw.jpg	(from https://auralighting.vn/projects/)
13:32:03	28740/28740	---M--	200	added ('OK')	image/jpeg	etag:%22623991da-7044%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/274077636_2073677496143743_2762499615588515453_n-pm8fy9d5ywi7jrwl8lg6go1299hmkab13a0d7artbg.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/274077636_2073677496143743_2762499615588515453_n-pm8fy9d5ywi7jrwl8lg6go1299hmkab13a0d7artbg.jpg	(from https://auralighting.vn/projects/)
13:32:04	23054/23054	---M--	200	added ('OK')	image/jpeg	etag:%2264a3da7f-5a0e%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/z4487318579648_910e289adc788050b5c9e9eb1070c640-q8ws4weujg12pwpmeyd7nga1uj5h5aaifk7lnx8758.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/z4487318579648_910e289adc788050b5c9e9eb1070c640-q8ws4weujg12pwpmeyd7nga1uj5h5aaifk7lnx8758.jpg	(from https://auralighting.vn/projects/)
13:32:04	27559/27559	---M--	200	added ('OK')	image/jpeg	etag:%2264a3dc86-6ba7%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/345664079_231798736122314_5433841290349381023_n-q8wse8x2i4tq6b4ttztng3d2ih2voxef1trfgzd99o.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/345664079_231798736122314_5433841290349381023_n-q8wse8x2i4tq6b4ttztng3d2ih2voxef1trfgzd99o.jpg	(from https://auralighting.vn/projects/)
13:32:04	67215/67215	---M--	200	added ('OK')	image/jpeg	etag:%22623ad0cb-1068f%22	https://auralighting.vn/wp-content/uploads/elementor/thumbs/67288541_938600239832470_6939495478962683904_n-pma34qg66d68hxitvzi3vtsxe4n7vkxhe2g22nekx0.jpg	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/uploads/elementor/thumbs/67288541_938600239832470_6939495478962683904_n-pma34qg66d68hxitvzi3vtsxe4n7vkxhe2g22nekx0.jpg	(from https://auralighting.vn/projects/)
13:32:04	1422/1422	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262d2164d-58e%22	https://auralighting.vn/wp-content/plugins/make-column-clickable-elementor/assets/js/make-column-clickable.js?ver=1.4.0	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/make-column-clickable-elementor/assets/js/make-column-clickable2fca.js	(from https://auralighting.vn/projects/)
13:32:05	24430/24430	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a97c04-5f6e%22	https://auralighting.vn/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js?ver=1.19.3	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min6134.js	(from https://auralighting.vn/projects/)
13:32:05	4014/4014	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a97c04-fae%22	https://auralighting.vn/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2	C:/My%20Web%20Sites/test/auralighting.vn/wp-content/plugins/wpforms-lite/assets/js/mailcheck.mincfa9.js	(from https://auralighting.vn/projects/)
